CustomerID,Gender,Age,Married,NumberofDependents,City,ZipCode,Population,NumberofReferrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,Churn,ChurnCategory,ChurnReason,predictions,pred_probabilities
3026-ATZYV,0,32,1,2,Riverside,92507,48649,3,37,Offer C,1,1.12,No,1,Cable,23.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,0,Bank Withdrawal,75.1,2658.8,0.0,0,41.44,2700.24,0,Unknown,Unknown,0,0.002256755
1998-VHJHK,0,36,0,0,Santa Barbara,93101,31727,0,27,None,1,20.18,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,0,Credit Card,19.15,501.35,0.0,0,544.86,1046.21,0,Unknown,Unknown,0,0.0022463782
8146-QQKZH,0,25,1,0,El Sobrante,94803,25399,4,71,Offer A,1,6.23,No,1,DSL,58.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,0,Bank Withdrawal,81.85,5924.4,0.0,0,442.33,6366.73,0,Unknown,Unknown,0,0.0022436322
8628-MFKAX,0,79,1,0,San Pablo,94806,55720,6,72,Offer A,1,14.75,Yes,1,Fiber Optic,16.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,1,Credit Card,116.75,8277.05,0.0,0,1062.0,9339.05,0,Unknown,Unknown,0,0.0022366503
0254-KCJGT,1,64,1,0,Bodega Bay,94923,1785,6,52,Offer B,1,41.34,Yes,1,Cable,24.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,1,Credit Card,81.4,4354.45,0.0,0,2149.68,6504.13,0,Unknown,Unknown,0,0.002234776
2332-TODQS,0,44,0,0,Garden Grove,92845,15878,0,48,Offer B,1,34.96,Yes,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,0,Credit Card,25.05,1171.5,16.38,0,1678.08,2833.2,0,Unknown,Unknown,0,0.002233477
4140-WJAWW,0,57,0,0,Los Angeles,90071,21,0,5,None,1,6.17,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,0,Credit Card,19.85,108.05,0.0,0,30.85,138.9,1,Price,Long distance charges,0,0.0022132883
8752-GHJFU,1,70,1,0,Applegate,95703,1526,7,71,None,1,36.6,Yes,1,Fiber Optic,10.0,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,1,Bank Withdrawal,92.0,6585.2,0.0,0,2598.6,9183.8,0,Unknown,Unknown,0,0.0021917536
1301-LOPVR,1,62,1,3,North Hollywood,91605,57146,6,29,None,0,0.0,Unknown,1,DSL,57.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,1,Credit Card,55.35,1636.95,0.0,0,0.0,1636.95,0,Unknown,Unknown,0,0.0021914805
7779-ORAEL,1,77,1,0,Mi Wuk Village,95346,1278,4,45,None,1,9.39,Yes,1,DSL,22.0,Yes,No,Yes,Yes,No,Yes,No,Yes,Two Year,0,Credit Card,75.15,3480.35,0.0,0,422.55,3902.9,0,Unknown,Unknown,0,0.0021903245
2178-PMGCJ,1,22,0,0,Long Beach,90802,38427,0,22,Offer D,1,15.77,No,1,Fiber Optic,42.0,No,No,No,No,No,No,No,Yes,Month-to-Month,1,Credit Card,69.7,1490.4,0.0,0,346.94,1837.34,0,Unknown,Unknown,0,0.0021847114
3315-IKYZQ,1,42,1,1,Los Angeles,90035,27799,2,28,Offer C,0,0.0,Unknown,1,DSL,19.0,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,0,Credit Card,50.8,1386.8,0.0,0,0.0,1386.8,0,Unknown,Unknown,0,0.0021822387
1810-MVMAI,1,31,1,1,San Jose,95113,561,4,30,Offer C,1,48.04,Yes,1,Cable,19.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,0,Bank Withdrawal,67.6,2000.2,0.0,0,1441.2,3441.4,0,Unknown,Unknown,0,0.0021795097
4560-WQAQW,0,62,0,0,Mount Laguna,91948,81,0,59,Offer B,1,28.32,Yes,1,DSL,9.0,Yes,No,No,Yes,No,Yes,Yes,No,One Year,0,Bank Withdrawal,68.7,4070.95,0.0,150,1670.88,5891.83,0,Unknown,Unknown,0,0.002176664
1338-CECEE,1,28,1,0,Mount Hermon,95041,77,4,41,None,1,13.58,Yes,1,DSL,51.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,0,Bank Withdrawal,68.5,2839.95,38.37,0,556.78,3358.36,0,Unknown,Unknown,0,0.0021686803
7515-LODFU,1,67,0,0,Burney,96013,4552,0,69,None,1,20.62,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,0,Credit Card,-7.0,1356.3,0.0,0,1422.78,2779.08,0,Unknown,Unknown,0,0.0021628744
2434-EEVDB,0,45,1,0,California City,93505,8316,7,64,Offer B,1,1.27,Yes,1,Fiber Optic,13.0,Yes,No,Yes,No,Yes,No,No,Yes,Two Year,1,Credit Card,94.6,5948.7,0.0,0,81.28,6029.98,0,Unknown,Unknown,0,0.0021544932
1545-ACTAS,0,53,1,2,West Covina,91791,30458,2,48,Offer B,1,36.18,No,1,Fiber Optic,29.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,1,Bank Withdrawal,99.7,4977.2,0.0,0,1736.64,6713.84,0,Unknown,Unknown,0,0.0021510455
5996-NRVXR,1,68,1,0,Los Alamitos,90720,21343,2,40,None,1,15.15,No,1,Fiber Optic,18.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,1,Credit Card,98.15,4116.8,27.89,0,606.0,4694.91,0,Unknown,Unknown,0,0.002123147
5336-UFNZP,0,65,1,3,Monterey Park,91755,26933,7,65,Offer B,1,19.58,Yes,1,Fiber Optic,26.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,1,Bank Withdrawal,107.45,7047.5,0.0,0,1272.7,8320.2,0,Unknown,Unknown,0,0.0021193952
5666-MBJPT,1,22,0,0,Bakersfield,93304,44588,0,65,Offer B,1,20.43,Yes,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,1,Bank Withdrawal,25.1,1725.0,0.0,0,1327.95,3052.95,0,Unknown,Unknown,0,0.0021175616
2277-AXSDC,0,46,0,0,El Centro,92243,43712,0,32,None,1,43.8,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,0,Bank Withdrawal,19.75,624.15,0.0,0,1401.6,2025.75,0,Unknown,Unknown,0,0.0020968525
0078-XZMHT,1,19,1,0,Visalia,93291,36718,5,72,None,1,32.36,Yes,1,DSL,52.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,1,Bank Withdrawal,85.15,6316.2,0.0,0,2329.92,8646.12,0,Unknown,Unknown,0,0.002094243
7036-ZZKBD,1,56,1,0,Lincoln,95648,15286,7,31,Offer C,1,25.3,No,1,Cable,28.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,1,Credit Card,66.4,2019.8,0.0,0,784.3,2804.1,0,Unknown,Unknown,0,0.0020850075
0743-HRVFF,0,42,1,3,Bakersfield,93309,58632,4,51,None,0,0.0,Unknown,1,DSL,76.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,1,Bank Withdrawal,56.15,2898.95,0.0,0,0.0,2898.95,0,Unknown,Unknown,0,0.0020842794
5709-LVOEQ,0,40,1,0,San Mateo,94401,32488,8,10,None,1,31.09,No,1,DSL,5.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,0,Mailed Check,80.85,808.5,0.0,0,310.9,1119.4,0,Unknown,Unknown,0,0.0020755867
0274-JKUJR,1,21,1,2,Los Angeles,90040,9805,9,7,Offer E,0,0.0,Unknown,1,Cable,47.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,0,Credit Card,-3.0,465.7,0.0,0,0.0,465.7,0,Unknown,Unknown,0,0.0020720942
2429-AYKKO,1,52,0,0,Redding,96003,41476,0,72,Offer A,1,3.43,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,0,Bank Withdrawal,19.85,1434.1,0.0,0,246.96,1681.06,0,Unknown,Unknown,0,0.0020689839
0423-UDIJQ,1,74,0,0,Snelling,95369,1158,0,9,None,1,7.11,No,1,DSL,12.0,No,No,No,Yes,No,No,No,Yes,Two Year,0,Mailed Check,49.2,447.9,0.0,0,63.99,511.89,0,Unknown,Unknown,0,0.0020531055
4737-HOBAX,1,51,1,0,Penngrove,94951,3777,5,63,None,1,10.07,Yes,1,Cable,20.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,0,Credit Card,79.8,5034.05,0.0,0,634.41,5668.46,0,Unknown,Unknown,0,0.0020510706
9867-JCZSP,0,28,1,0,Los Angeles,90045,39334,8,17,Offer D,1,8.74,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,0,Credit Card,20.75,418.25,0.0,0,148.58,566.83,0,Unknown,Unknown,0,0.0020391422
8208-EUMTE,1,45,0,0,Villa Park,92861,5935,0,16,None,0,0.0,Unknown,1,DSL,27.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,0,Credit Card,54.85,916.15,0.0,0,0.0,916.15,0,Unknown,Unknown,0,0.0020114542
6064-ZATLR,0,44,0,0,Llano,93544,1220,0,27,None,1,10.55,No,1,DSL,29.0,Yes,Yes,No,No,No,No,No,Yes,Two Year,0,Bank Withdrawal,52.85,1498.65,0.0,0,284.85,1783.5,0,Unknown,Unknown,0,0.0020088265
7321-ZNSLA,1,58,1,3,Cottonwood,96022,12348,0,13,None,0,0.0,Unknown,1,DSL,57.0,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,0,Credit Card,40.55,590.35,0.0,0,0.0,590.35,0,Unknown,Unknown,0,0.0019685193
3633-CDBUW,1,25,0,1,Midpines,95345,433,0,17,None,1,45.92,No,1,DSL,73.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,0,Bank Withdrawal,80.85,1445.95,0.0,50,780.64,2276.59,0,Unknown,Unknown,0,0.0019681398
8046-DNVTL,1,56,1,0,Weott,95571,270,8,62,Offer B,0,0.0,Unknown,1,Cable,29.0,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,1,Credit Card,-10.0,2345.55,0.0,0,0.0,2345.55,0,Unknown,Unknown,0,0.0019641165
2498-XLDZR,0,26,1,1,San Diego,92113,47431,1,32,None,1,19.76,No,1,DSL,59.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,0,Credit Card,73.6,2316.85,12.66,0,632.32,2936.51,0,Unknown,Unknown,0,0.0019469897
6631-HMANX,1,39,1,0,Kelseyville,95451,9902,10,72,None,1,31.15,Yes,1,Cable,16.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,1,Credit Card,85.45,6227.5,0.0,0,2242.8,8470.3,0,Unknown,Unknown,0,0.0019385878
3057-VJJQE,1,64,0,0,Yorba Linda,92886,39458,0,35,None,1,20.39,Yes,1,DSL,21.0,Yes,No,No,No,No,No,No,Yes,Two Year,0,Credit Card,55.25,1924.1,0.0,0,713.65,2637.75,0,Unknown,Unknown,0,0.0019117157
1658-TJVOA,0,65,0,0,Cazadero,95421,1575,0,6,None,1,12.67,No,1,Fiber Optic,20.0,Yes,No,No,No,No,No,No,Yes,Two Year,1,Bank Withdrawal,74.1,450.9,0.0,0,76.02,526.92,0,Unknown,Unknown,0,0.0019107414
5146-YYFRZ,1,32,0,0,Hacienda Heights,91745,53686,0,67,Offer A,1,15.32,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,0,Bank Withdrawal,19.95,1311.75,0.0,0,1026.44,2338.19,0,Unknown,Unknown,0,0.0019020332
3525-DVKFN,0,58,0,0,Felton,95018,8728,0,17,Offer D,1,30.07,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,0,Credit Card,19.4,358.05,0.0,0,511.19,869.24,0,Unknown,Unknown,0,0.0018919971
1952-DVVSW,0,23,1,0,Colfax,95713,8525,4,10,None,1,14.04,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,0,Credit Card,20.1,184.4,0.0,0,140.4,324.8,0,Unknown,Unknown,0,0.0018892481
7089-RKVSZ,1,43,1,0,Woody,93287,88,6,8,None,1,23.18,Yes,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,0,Mailed Check,24.4,203.95,0.0,0,185.44,389.39,0,Unknown,Unknown,0,0.0018780741
0839-QNXME,0,35,0,0,Surfside,90743,174,0,30,None,1,9.27,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,0,Credit Card,19.4,578.5,0.0,0,278.1,856.6,0,Unknown,Unknown,0,0.001853362
2039-JONDJ,1,50,0,0,Burbank,91504,25882,0,27,None,1,20.29,No,1,DSL,21.0,Yes,Yes,No,No,No,No,No,Yes,One Year,0,Bank Withdrawal,55.45,1477.65,0.0,0,547.83,2025.48,0,Unknown,Unknown,0,0.0018315277
2495-TTHBQ,0,52,0,1,La Quinta,92253,23971,0,4,None,1,32.15,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,1,Credit Card,20.4,84.75,0.0,0,128.6,213.35,0,Unknown,Unknown,0,0.0018231926
0285-INHLN,1,54,1,6,Badger,93603,273,5,27,None,1,36.19,No,1,DSL,53.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,1,Credit Card,54.75,1510.3,0.0,0,977.13,2487.43,0,Unknown,Unknown,0,0.001820165
6479-OAUSD,1,41,0,0,Mokelumne Hill,95245,2718,0,25,Offer C,1,7.17,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,0,Credit Card,19.9,510.8,0.0,0,179.25,690.05,0,Unknown,Unknown,0,0.0018175712
5684-FJVYR,0,41,1,0,Lake Hughes,93532,2771,9,72,Offer A,1,9.6,Yes,1,Fiber Optic,25.0,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,1,Bank Withdrawal,90.35,6563.4,0.0,0,691.2,7254.6,0,Unknown,Unknown,0,0.0018118497
3913-RDSJZ,0,40,1,0,Los Angeles,90019,67520,9,64,None,1,49.39,Yes,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,0,Credit Card,25.55,1714.95,0.0,0,3160.96,4875.91,0,Unknown,Unknown,0,0.0018117204
9239-GZHZE,0,25,1,0,Carpinteria,93013,17409,6,72,Offer A,1,24.85,Yes,1,Fiber Optic,47.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,1,Credit Card,113.65,8124.2,0.0,0,1789.2,9913.4,0,Unknown,Unknown,0,0.0018115521
8777-MBMTS,0,65,1,0,West Covina,91791,30458,10,65,Offer B,1,36.49,No,1,Fiber Optic,9.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,1,Credit Card,105.85,6725.5,0.0,0,2371.85,9097.35,0,Unknown,Unknown,0,0.0018036034
1686-STUHN,1,55,0,0,Creston,93432,1203,0,42,None,1,38.74,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,0,Bank Withdrawal,19.8,849.9,0.0,0,1627.08,2476.98,0,Unknown,Unknown,0,0.0017914488
1776-SPBWV,0,43,1,1,Salinas,93907,22292,1,34,Offer C,1,41.72,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,1,Bank Withdrawal,20.1,682.1,0.0,0,1418.48,2100.58,0,Unknown,Unknown,0,0.0017820768
5816-JMLGY,0,28,1,0,Red Bluff,96080,26438,4,70,None,1,39.78,No,1,DSL,52.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,1,Bank Withdrawal,-4.0,5717.85,0.0,0,2784.6,8502.45,0,Unknown,Unknown,0,0.0017812821
5397-NSKQG,1,39,1,2,Los Altos,94022,18486,2,67,Offer A,0,0.0,Unknown,1,DSL,17.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,0,Credit Card,50.9,3281.65,0.0,0,0.0,3281.65,0,Unknown,Unknown,0,0.0017782958
8050-DVOJX,1,67,0,0,Keeler,93530,71,0,49,Offer B,1,43.19,Yes,1,Cable,10.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,0,Credit Card,81.35,4060.9,0.0,0,2116.31,6177.21,0,Unknown,Unknown,0,0.0017766934
8734-FNWVH,1,21,1,1,West Covina,91792,31622,6,31,None,1,30.67,Yes,1,DSL,59.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,0,Bank Withdrawal,59.7,1825.5,0.0,0,950.77,2776.27,0,Unknown,Unknown,0,0.0017701649
9798-OPFEM,0,42,0,0,Adin,96006,615,0,46,Offer B,1,32.78,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,1,Bank Withdrawal,21.1,937.1,0.0,0,1507.88,2444.98,0,Unknown,Unknown,0,0.0017698354
9975-GPKZU,1,62,1,3,Alameda,94501,58555,0,46,None,1,7.67,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,0,Credit Card,19.75,856.5,0.0,0,352.82,1209.32,0,Unknown,Unknown,0,0.0017393237
5310-NOOVA,1,51,0,0,Redwood Valley,95470,5995,0,46,None,1,13.42,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,0,Bank Withdrawal,19.95,907.05,0.0,0,617.32,1524.37,0,Unknown,Unknown,0,0.0017352732
1087-GRUYI,1,62,1,0,San Diego,92116,33083,8,38,Offer C,1,6.97,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,0,Bank Withdrawal,20.4,743.5,0.0,0,264.86,1008.36,0,Unknown,Unknown,0,0.0017330924
2550-QHZGP,1,48,0,0,Calexico,92231,27804,0,7,Offer E,1,30.58,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,0,Credit Card,19.5,128.6,0.0,0,214.06,342.66,0,Unknown,Unknown,0,0.0017174303
9805-FILKB,1,44,1,0,Temecula,92592,46171,6,46,None,1,4.72,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,1,Bank Withdrawal,20.2,845.6,0.0,0,217.12,1062.72,0,Unknown,Unknown,0,0.0017074145
5930-GBIWP,1,46,0,0,Doyle,96109,1177,0,69,None,1,3.24,Yes,1,Cable,26.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,1,Credit Card,81.5,5553.25,0.0,0,223.56,5776.81,0,Unknown,Unknown,0,0.0017054545
4178-EGMON,1,30,1,0,Prather,93651,1314,9,70,None,1,9.28,Yes,1,Fiber Optic,51.0,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,1,Credit Card,88.0,5986.45,0.0,0,649.6,6636.05,0,Unknown,Unknown,0,0.0017043314
6323-AYBRX,1,51,0,0,Ontario,91762,54254,0,59,None,1,26.63,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,0,Credit Card,19.35,1099.6,14.22,0,1571.17,2656.55,1,Price,Price too high,0,0.00169075
2096-XOTMO,0,40,1,3,Marysville,95901,38091,10,16,None,1,12.82,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,0,Credit Card,19.35,275.9,33.24,0,205.12,447.78,0,Unknown,Unknown,0,0.0016899407
0019-GFNTW,0,39,0,0,Los Olivos,93441,1317,0,56,None,0,0.0,Unknown,1,DSL,19.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,0,Bank Withdrawal,45.05,2560.1,0.0,0,0.0,2560.1,0,Unknown,Unknown,0,0.0016880205
0409-WTMPL,0,35,1,0,Whittier,90602,26265,8,58,Offer B,1,37.95,Yes,1,Fiber Optic,18.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,1,Credit Card,110.65,6526.65,0.0,0,2201.1,8727.75,0,Unknown,Unknown,0,0.001683958
8760-ZRHKE,0,80,1,1,Berry Creek,95916,1279,7,71,None,1,48.59,Yes,1,DSL,15.0,Yes,Yes,No,No,Yes,No,No,Yes,One Year,0,Bank Withdrawal,69.2,4982.5,0.0,0,3449.89,8432.39,0,Unknown,Unknown,0,0.0016768425
6543-JXSOO,0,30,1,0,Clipper Mills,95930,282,5,23,Offer D,1,12.88,No,1,DSL,41.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,1,Credit Card,57.75,1282.85,0.0,0,296.24,1579.09,0,Unknown,Unknown,0,0.001672821
5997-OPVFA,1,39,1,0,Montrose,91020,7527,7,72,Offer A,1,6.05,Yes,1,Cable,30.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,1,Bank Withdrawal,89.05,6254.45,0.0,0,435.6,6690.05,0,Unknown,Unknown,0,0.0016676252
7711-YIJWC,1,21,1,2,Shingletown,96088,4231,3,61,Offer B,1,12.72,No,1,Cable,48.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,0,Bank Withdrawal,84.9,5264.5,0.0,0,775.92,6040.42,0,Unknown,Unknown,0,0.0016488722
3740-RLMVT,1,79,1,0,Saint Helena,94574,9423,7,67,Offer A,1,42.07,No,1,Cable,12.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,1,Bank Withdrawal,60.95,4119.4,17.19,0,2818.69,6920.9,0,Unknown,Unknown,0,0.0016032762
2904-GGUAZ,0,24,1,0,Potrero,91963,905,8,72,Offer A,1,16.15,Yes,1,Fiber Optic,52.0,Yes,Yes,No,No,No,No,Yes,Yes,Two Year,1,Bank Withdrawal,84.05,6052.25,0.0,0,1162.8,7215.05,0,Unknown,Unknown,0,0.0015967679
1439-LCGVL,0,42,1,0,Los Angeles,90035,27799,10,26,Offer C,1,1.75,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,0,Credit Card,-5.0,459.6,0.0,0,45.5,505.1,0,Unknown,Unknown,0,0.0015933842
1734-ZMNTZ,0,50,1,2,Eureka,95501,23224,1,11,None,1,15.04,Yes,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,0,Credit Card,25.0,300.7,0.0,0,165.44,466.14,0,Unknown,Unknown,0,0.0015930429
7629-WFGLW,0,80,1,0,Palo Alto,94301,16198,10,56,Offer B,1,11.55,Yes,1,Fiber Optic,27.0,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,0,Bank Withdrawal,95.65,5471.75,21.71,0,646.8,6096.84,0,Unknown,Unknown,0,0.0015827353
8246-SHFGA,1,24,0,0,Mount Shasta,96067,7309,0,17,None,1,34.02,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,0,Credit Card,21.1,385.55,0.0,0,578.34,963.89,0,Unknown,Unknown,0,0.0015668977
4632-XJMEX,1,20,0,2,Fresno,93650,3258,0,53,Offer B,1,47.81,No,1,Cable,59.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,0,Credit Card,62.85,3419.5,0.0,0,2533.93,5953.43,0,Unknown,Unknown,0,0.0015605214
5327-XOKKY,1,79,1,0,Santa Maria,93458,43684,7,72,Offer A,1,11.26,Yes,1,Cable,3.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,1,Credit Card,73.45,5329.0,0.0,0,810.72,6139.72,0,Unknown,Unknown,0,0.0015577993
5063-IUOKK,1,56,0,0,Santa Barbara,93111,16477,0,13,Offer D,1,10.11,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,0,Credit Card,19.75,265.75,0.0,0,131.43,397.18,0,Unknown,Unknown,0,0.0015567784
6288-CHQJB,0,21,1,0,San Bernardino,92405,24644,3,54,Offer B,1,28.17,No,1,DSL,76.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,0,Bank Withdrawal,69.95,3871.85,0.0,0,1521.18,5393.03,0,Unknown,Unknown,0,0.0015358903
3549-ZTMNH,1,56,1,1,San Mateo,94402,23393,0,12,None,1,26.17,Yes,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,1,Bank Withdrawal,24.0,269.65,0.0,0,314.04,583.69,0,Unknown,Unknown,0,0.0015340822
8007-YYPWD,0,52,0,0,Homeland,92548,4283,0,15,None,1,40.97,Yes,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,0,Bank Withdrawal,25.05,369.1,0.0,0,614.55,983.65,0,Unknown,Unknown,0,0.0015312487
1855-CFULU,0,65,0,0,Oakland,94619,24518,0,4,None,1,41.98,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,0,Credit Card,20.05,91.45,0.0,0,167.92,259.37,0,Unknown,Unknown,0,0.0015231372
7748-UMTRK,0,80,0,1,San Francisco,94132,26297,0,30,None,1,37.42,Yes,1,Fiber Optic,17.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,1,Bank Withdrawal,101.3,2974.5,0.0,0,1122.6,4097.1,0,Unknown,Unknown,0,0.0015177802
4000-VGMQP,1,56,1,3,Pollock Pines,95726,8577,2,38,None,1,13.67,Yes,1,Cable,30.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,0,Credit Card,78.95,2862.55,0.0,0,519.46,3382.01,0,Unknown,Unknown,0,0.0015106407
5696-EXCYS,1,50,0,0,Hood,95639,213,0,17,Offer D,1,39.34,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,0,Credit Card,19.45,369.05,0.0,0,668.78,1037.83,0,Unknown,Unknown,0,0.0015080624
4896-CPRPF,1,38,1,3,Valley Ford,94972,66,1,35,None,1,13.67,Yes,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,0,Bank Withdrawal,-9.0,809.25,0.0,0,478.45,1287.7,0,Unknown,Unknown,0,0.0015001984
5334-JLAXU,0,44,1,0,French Camp,95231,5094,8,60,Offer B,1,15.54,Yes,1,Fiber Optic,19.0,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,1,Credit Card,94.1,5475.9,0.0,0,932.4,6408.3,0,Unknown,Unknown,0,0.0014982119
